<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.26	23:15:00	12598.6	12598.6	12570.7	12584.5	1566	0	19
2022.08.26	23:30:00	12584.6	12597.6	12567.0	12576.3	1329	0	19
2022.08.26	23:45:00	12576.1	12579.2	12546.1	12546.1	1189	0	19
2022.08.29	01:00:00	12474.2	12500.3	12451.0	12484.7	2500	0	19
2022.08.29	01:15:00	12484.9	12493.3	12469.5	12480.2	1702	0	19
2022.08.29	01:30:00	12480.6	12488.6	12464.5	12486.0	1361	0	19
2022.08.29	01:45:00	12486.1	12495.0	12475.8	12478.1	1156	0	19
2022.08.29	02:00:00	12478.4	12485.5	12467.2	12468.8	927	0	19
2022.08.29	02:15:00	12468.9	12475.4	12441.4	12447.1	1315	0	19
2022.08.29	02:30:00	12447.2	12449.3	12415.4	12417.1	1920	0	19
2022.08.29	02:45:00	12417.1	12419.5	12401.3	12408.2	1981	0	19
2022.08.29	03:00:00	12407.0	12426.5	12404.0	12424.3	2433	0	19
2022.08.29	03:15:00	12424.8	12440.2	12419.4	12430.4	2118	0	19
2022.08.29	03:30:00	12430.4	12441.0	12413.1	12417.4	1884	0	19
2022.08.29	03:45:00	12417.4	12417.9	12395.7	12405.3	1975	0	19
2022.08.29	04:00:00	12405.2	12424.8	12400.1	12405.2	1933	0	19
2022.08.29	04:15:00	12405.2	12411.6	12391.6	12397.7	2153	0	19
2022.08.29	04:30:00	12397.7	12420.9	12397.2	12419.9	2441	0	19
2022.08.29	04:45:00	12419.8	12433.2	12414.2	12432.0	1751	0	19
2022.08.29	05:00:00	12432.3	12445.3	12426.9	12438.4	1778	0	19
2022.08.29	05:15:00	12438.4	12457.9	12431.8	12452.6	1642	0	19
2022.08.29	05:30:00	12452.8	12474.8	12449.1	12472.0	1858	0	19
2022.08.29	05:45:00	12471.8	12474.2	12449.4	12454.1	1629	0	19
2022.08.29	06:00:00	12454.2	12458.8	12447.2	12454.8	1264	0	19
2022.08.29	06:15:00	12455.0	12462.5	12453.9	12456.2	1166	0	19
2022.08.29	06:30:00	12456.2	12466.4	12454.0	12458.1	1116	0	19
2022.08.29	06:45:00	12458.3	12472.0	12457.8	12470.4	1107	0	19
2022.08.29	07:00:00	12470.7	12480.4	12470.5	12472.1	1252	0	19
2022.08.29	07:15:00	12472.1	12474.4	12446.7	12452.4	1419	0	19
2022.08.29	07:30:00	12452.4	12460.1	12450.8	12454.7	957	0	19
2022.08.29	07:45:00	12454.7	12457.8	12445.3	12455.9	853	0	19
2022.08.29	08:00:00	12455.9	12467.3	12453.2	12461.3	1418	0	19
2022.08.29	08:15:00	12461.3	12466.4	12455.0	12457.8	1168	0	19
2022.08.29	08:30:00	12457.9	12464.1	12445.7	12446.1	1313	0	19
2022.08.29	08:45:00	12446.2	12449.2	12422.1	12422.8	1611	0	19
2022.08.29	09:00:00	12423.5	12468.3	12422.3	12456.8	2035	0	19
2022.08.29	09:15:00	12457.2	12466.8	12448.7	12450.8	1438	0	19
2022.08.29	09:30:00	12451.1	12473.0	12451.0	12469.3	1397	0	19
2022.08.29	09:45:00	12469.5	12485.7	12458.8	12484.4	1318	0	19
2022.08.29	10:00:00	12484.4	12522.5	12476.1	12484.9	3029	0	19
2022.08.29	10:15:00	12485.3	12491.2	12429.7	12455.9	3021	0	19
2022.08.29	10:30:00	12455.9	12501.0	12454.7	12466.2	2842	0	19
2022.08.29	10:45:00	12466.2	12496.0	12462.4	12492.4	2386	0	19
2022.08.29	11:00:00	12490.1	12498.4	12462.1	12464.1	2280	0	19
2022.08.29	11:15:00	12464.1	12487.9	12457.2	12462.8	2301	0	19
2022.08.29	11:30:00	12462.2	12472.2	12449.1	12460.5	1985	0	19
2022.08.29	11:45:00	12460.5	12474.2	12441.2	12441.5	2037	0	19
2022.08.29	12:00:00	12441.5	12468.5	12436.9	12468.5	2079	0	19
2022.08.29	12:15:00	12468.6	12471.1	12452.9	12462.0	1710	0	19
2022.08.29	12:30:00	12462.0	12466.5	12447.6	12454.3	1392	0	19
2022.08.29	12:45:00	12454.4	12472.2	12441.4	12470.2	1822	0	19
2022.08.29	13:00:00	12470.1	12474.4	12454.9	12458.3	1670	0	19
2022.08.29	13:15:00	12458.8	12476.6	12456.3	12464.0	1581	0	19
2022.08.29	13:30:00	12464.0	12485.6	12463.9	12476.4	1701	0	19
2022.08.29	13:45:00	12476.5	12485.8	12463.2	12464.6	1525	0	19
2022.08.29	14:00:00	12464.4	12469.2	12442.5	12452.6	1986	0	19
2022.08.29	14:15:00	12452.6	12458.2	12443.5	12446.7	1542	0	19
2022.08.29	14:30:00	12447.0	12460.7	12442.3	12452.4	1740	0	19
2022.08.29	14:45:00	12452.6	12469.8	12451.2	12468.5	1817	0	19
2022.08.29	15:00:00	12468.4	12472.9	12451.6	12456.2	1976	0	19
2022.08.29	15:15:00	12456.2	12487.2	12453.1	12486.9	2275	0	19
2022.08.29	15:30:00	12487.0	12507.9	12481.0	12483.0	2607	0	19
2022.08.29	15:45:00	12483.0	12495.9	12482.5	12483.5	1991	0	19
2022.08.29	16:00:00	12483.8	12499.8	12469.5	12472.5	2422	0	19
2022.08.29	16:15:00	12472.7	12508.3	12471.2	12492.3	2893	0	19
2022.08.29	16:30:00	12492.4	12595.8	12470.4	12564.9	5430	0	10
2022.08.29	16:45:00	12566.1	12585.5	12526.0	12527.9	5190	0	10
2022.08.29	17:00:00	12527.6	12558.4	12513.0	12535.8	5272	0	10
2022.08.29	17:15:00	12535.7	12598.6	12533.9	12553.9	5211	0	10
2022.08.29	17:30:00	12554.0	12573.6	12479.1	12503.4	4981	0	10
2022.08.29	17:45:00	12503.5	12511.7	12448.2	12453.8	4550	0	10
2022.08.29	18:00:00	12451.8	12488.3	12438.0	12454.1	4468	0	10
2022.08.29	18:15:00	12454.2	12481.5	12448.5	12457.4	4418	0	10
2022.08.29	18:30:00	12457.3	12510.7	12440.2	12447.5	4638	0	10
2022.08.29	18:45:00	12448.3	12507.7	12447.4	12500.8	4293	0	10
2022.08.29	19:00:00	12501.5	12541.6	12495.7	12530.7	4415	0	10
2022.08.29	19:15:00	12530.5	12553.1	12511.9	12520.2	3900	0	10
2022.08.29	19:30:00	12519.9	12520.8	12488.4	12517.5	3800	0	10
