<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.20	06:15:00	12888.2	12889.7	12883.2	12884.7	67	0	37
2022.09.20	06:30:00	12885.7	12893.7	12884.7	12889.2	73	0	37
2022.09.20	06:45:00	12888.2	12893.2	12887.7	12889.2	80	0	37
2022.09.20	07:00:00	12889.2	12890.2	12886.8	12889.2	67	0	37
2022.09.20	07:15:00	12889.7	12894.2	12889.2	12889.3	57	0	37
2022.09.20	07:30:00	12889.8	12892.2	12887.3	12889.3	65	0	37
2022.09.20	07:45:00	12889.3	12890.8	12883.3	12886.3	60	0	37
2022.09.20	08:00:00	12887.3	12888.3	12882.3	12884.3	114	0	37
2022.09.20	08:15:00	12884.3	12895.3	12882.3	12895.3	74	0	37
2022.09.20	08:30:00	12895.3	12902.2	12890.8	12900.7	102	0	37
2022.09.20	08:45:00	12902.2	12904.2	12895.8	12897.8	130	0	37
2022.09.20	09:00:00	12897.8	12903.2	12854.3	12877.3	527	0	17
2022.09.20	09:15:00	12876.3	12876.3	12851.3	12863.3	339	0	17
2022.09.20	09:30:00	12863.3	12869.8	12843.8	12863.3	366	0	17
2022.09.20	09:45:00	12863.3	12899.2	12858.8	12879.3	410	0	17
2022.09.20	10:00:00	12878.3	12930.1	12833.7	12913.2	1518	0	9
2022.09.20	10:15:00	12913.2	12938.9	12885.1	12897.5	1435	0	9
2022.09.20	10:30:00	12897.1	12906.0	12830.9	12833.9	1559	0	9
2022.09.20	10:45:00	12834.4	12846.0	12809.3	12823.5	1314	0	9
2022.09.20	11:00:00	12823.5	12824.0	12764.1	12780.5	1301	0	9
2022.09.20	11:15:00	12780.5	12780.5	12751.6	12772.0	1095	0	9
2022.09.20	11:30:00	12772.0	12793.6	12768.5	12785.3	914	0	9
2022.09.20	11:45:00	12785.8	12790.3	12743.8	12750.8	810	0	9
2022.09.20	12:00:00	12750.8	12762.8	12737.7	12740.3	861	0	9
2022.09.20	12:15:00	12740.3	12744.5	12711.5	12736.6	878	0	9
2022.09.20	12:30:00	12736.6	12750.5	12701.6	12701.6	943	0	9
2022.09.20	12:45:00	12701.6	12718.2	12689.9	12712.2	1003	0	9
2022.09.20	13:00:00	12711.7	12713.2	12674.5	12695.7	1047	0	9
2022.09.20	13:15:00	12695.7	12710.4	12677.7	12709.4	901	0	9
2022.09.20	13:30:00	12709.9	12723.2	12697.7	12699.8	738	0	9
2022.09.20	13:45:00	12699.3	12716.8	12681.9	12713.3	769	0	9
2022.09.20	14:00:00	12712.8	12731.2	12695.6	12703.6	753	0	9
2022.09.20	14:15:00	12703.1	12733.2	12702.1	12721.8	714	0	9
2022.09.20	14:30:00	12721.3	12729.8	12700.7	12706.4	727	0	9
2022.09.20	14:45:00	12705.9	12717.3	12700.0	12704.5	808	0	9
2022.09.20	15:00:00	12705.0	12713.4	12678.8	12693.0	982	0	9
2022.09.20	15:15:00	12693.0	12700.8	12679.4	12682.4	977	0	9
2022.09.20	15:30:00	12682.4	12701.9	12678.4	12690.4	875	0	9
2022.09.20	15:45:00	12691.4	12708.2	12685.1	12696.6	996	0	9
2022.09.20	16:00:00	12694.6	12714.0	12689.1	12711.6	801	0	9
2022.09.20	16:15:00	12711.1	12712.6	12688.1	12691.5	804	0	9
2022.09.20	16:30:00	12692.5	12698.5	12647.2	12662.6	2092	0	9
2022.09.20	16:45:00	12663.1	12678.9	12650.1	12668.0	1802	0	9
2022.09.20	17:00:00	12667.0	12688.2	12652.0	12661.0	1739	0	9
2022.09.20	17:15:00	12662.0	12676.4	12640.1	12665.0	1803	0	9
2022.09.20	17:30:00	12665.0	12665.0	12634.5	12654.5	1591	0	9
2022.09.20	17:45:00	12653.5	12677.5	12634.6	12677.0	1361	0	9
2022.09.20	18:00:00	12677.0	12689.0	12653.3	12673.0	1411	0	9
2022.09.20	18:15:00	12674.0	12679.0	12659.7	12667.1	1377	0	9
2022.09.20	18:30:00	12667.6	12679.3	12653.3	12671.8	1452	0	9
2022.09.20	18:45:00	12672.3	12706.3	12670.3	12703.8	1037	0	15
2022.09.20	19:00:00	12703.3	12709.3	12691.3	12698.3	873	0	15
2022.09.20	19:15:00	12698.3	12702.3	12666.3	12667.3	858	0	15
2022.09.20	19:30:00	12667.3	12668.3	12635.9	12642.9	929	0	15
2022.09.20	19:45:00	12642.4	12659.3	12631.4	12649.4	863	0	15
2022.09.20	20:00:00	12649.9	12653.8	12621.9	12624.9	1067	0	15
2022.09.20	20:15:00	12622.4	12623.4	12584.0	12589.9	1115	0	15
2022.09.20	20:30:00	12589.9	12589.9	12558.0	12569.0	1258	0	15
2022.09.20	20:45:00	12567.0	12573.0	12538.0	12543.5	999	0	15
2022.09.20	21:00:00	12544.0	12560.5	12542.0	12557.5	853	0	15
2022.09.20	21:15:00	12557.0	12583.0	12540.5	12572.0	918	0	15
2022.09.20	21:30:00	12572.0	12577.0	12550.5	12568.0	963	0	15
2022.09.20	21:45:00	12568.0	12606.9	12568.0	12592.5	1391	0	15
2022.09.20	22:00:00	12593.0	12608.9	12577.0	12602.4	1388	0	15
2022.09.20	22:15:00	12602.4	12635.4	12601.4	12633.4	1380	0	15
2022.09.20	22:30:00	12632.9	12652.4	12612.9	12649.4	1386	0	15
2022.09.20	22:45:00	12650.9	12659.9	12630.9	12633.4	1347	0	15
2022.09.20	23:00:00	12635.0	12657.5	12630.6	12648.5	507	0	15
2022.09.20	23:15:00	12649.3	12654.2	12634.5	12635.3	176	0	72
2022.09.20	23:30:00	12634.5	12638.6	12629.6	12634.8	184	0	72
2022.09.20	23:45:00	12635.7	12643.8	12635.3	12643.8	156	0	72
2022.09.21	01:00:00	12646.9	12647.3	12628.1	12628.5	348	0	72
2022.09.21	01:15:00	12628.9	12635.5	12626.5	12629.8	185	0	72
2022.09.21	01:30:00	12630.6	12637.1	12630.6	12636.3	143	0	72
2022.09.21	01:45:00	12636.7	12639.6	12631.4	12639.6	115	0	72
2022.09.21	02:00:00	12640.4	12642.8	12619.2	12619.2	224	0	72
2022.09.21	02:15:00	12620.0	12625.7	12619.2	12620.0	140	0	72
2022.09.21	02:30:00	12620.8	12630.6	12618.4	12628.6	108	0	72
2022.09.21	02:45:00	12629.0	12633.9	12625.7	12629.8	178	0	72
2022.09.21	03:15:00	12646.1	12647.3	12623.4	12644.3	233	0	37
2022.09.21	03:30:00	12643.8	12655.8	12639.8	12654.3	203	0	37
2022.09.21	03:45:00	12653.8	12653.8	12636.8	12639.3	178	0	37
2022.09.21	04:00:00	12638.8	12642.8	12635.3	12639.3	211	0	37
2022.09.21	04:15:00	12639.3	12644.8	12617.4	12620.4	273	0	37
2022.09.21	04:30:00	12618.9	12622.4	12607.4	12616.9	351	0	37
2022.09.21	04:45:00	12616.9	12624.9	12609.9	12615.9	213	0	37
2022.09.21	05:00:00	12616.9	12634.4	12615.4	12628.4	250	0	37
2022.09.21	05:15:00	12628.4	12630.9	12621.9	12627.4	139	0	37
2022.09.21	05:30:00	12626.9	12631.9	12618.9	12631.9	124	0	37
2022.09.21	05:45:00	12631.9	12636.9	12628.9	12632.4	103	0	37
2022.09.21	06:00:00	12632.4	12635.9	12625.9	12626.9	117	0	37
2022.09.21	06:15:00	12627.9	12627.9	12620.9	12622.9	62	0	37
2022.09.21	06:30:00	12622.9	12627.9	12620.9	12622.9	126	0	37
2022.09.21	06:45:00	12622.9	12635.9	12622.9	12634.9	111	0	37
2022.09.21	07:00:00	12635.9	12636.4	12629.4	12630.4	86	0	37
2022.09.21	07:15:00	12630.4	12631.4	12623.4	12624.4	89	0	37
2022.09.21	07:30:00	12623.9	12630.9	12622.9	12629.9	81	0	37
2022.09.21	07:45:00	12629.9	12630.4	12618.9	12624.9	90	0	37
2022.09.21	08:00:00	12625.9	12640.4	12625.9	12633.4	188	0	37
2022.09.21	08:15:00	12633.4	12646.4	12631.4	12646.4	116	0	37
2022.09.21	08:30:00	12646.4	12651.4	12639.4	12640.9	204	0	37
