<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.03	09:30:00	2016.18	2017.06	2015.94	2016.55	818	0	9
2023.05.03	09:45:00	2016.56	2018.68	2016.42	2017.94	926	0	5
2023.05.03	10:00:00	2017.92	2018.69	2016.67	2016.77	1336	0	5
2023.05.03	10:15:00	2016.78	2017.42	2014.46	2014.77	1044	0	5
2023.05.03	10:30:00	2014.74	2015.37	2012.57	2013.96	1369	0	5
2023.05.03	10:45:00	2014.05	2014.86	2013.61	2014.83	704	0	5
2023.05.03	11:00:00	2014.88	2015.57	2014.33	2015.31	1316	0	6
2023.05.03	11:15:00	2015.31	2016.70	2015.17	2015.99	1133	0	5
2023.05.03	11:30:00	2015.97	2016.64	2014.28	2016.53	708	0	6
2023.05.03	11:45:00	2016.53	2016.73	2015.50	2015.60	764	0	5
2023.05.03	12:00:00	2015.59	2016.83	2015.27	2015.70	874	0	5
2023.05.03	12:15:00	2015.70	2016.96	2015.63	2016.66	1004	0	5
2023.05.03	12:30:00	2016.73	2017.21	2016.18	2016.75	978	0	5
2023.05.03	12:45:00	2016.77	2017.44	2016.36	2016.97	965	0	5
2023.05.03	13:00:00	2016.96	2017.42	2015.20	2016.19	1029	0	5
2023.05.03	13:15:00	2016.23	2016.54	2015.47	2015.99	969	0	5
2023.05.03	13:30:00	2016.00	2016.91	2015.67	2016.59	978	0	5
2023.05.03	13:45:00	2016.50	2016.91	2016.01	2016.48	1054	0	5
2023.05.03	14:00:00	2016.44	2017.03	2015.59	2016.03	1062	0	5
2023.05.03	14:15:00	2016.07	2016.59	2015.51	2015.51	668	0	6
2023.05.03	14:30:00	2015.54	2016.20	2014.34	2015.65	629	0	5
2023.05.03	14:45:00	2015.61	2016.56	2014.92	2015.87	1036	0	6
2023.05.03	15:00:00	2015.88	2016.30	2014.22	2014.73	1357	0	5
2023.05.03	15:15:00	2014.72	2014.94	2007.00	2012.28	2822	0	5
2023.05.03	15:30:00	2012.35	2014.11	2010.14	2012.01	2619	0	5
2023.05.03	15:45:00	2012.17	2014.00	2010.15	2013.70	1429	0	5
2023.05.03	16:00:00	2013.70	2015.75	2012.37	2015.22	1481	0	5
2023.05.03	16:15:00	2015.16	2018.77	2014.59	2018.76	1871	0	5
2023.05.03	16:30:00	2018.74	2020.09	2016.13	2017.94	2695	0	5
2023.05.03	16:45:00	2018.01	2018.84	2013.11	2013.56	2472	0	5
2023.05.03	17:00:00	2013.52	2017.60	2013.52	2015.45	3420	0	5
2023.05.03	17:15:00	2015.38	2016.06	2011.84	2015.29	2599	0	5
2023.05.03	17:30:00	2015.33	2019.58	2014.38	2018.73	2623	0	5
2023.05.03	17:45:00	2018.73	2021.96	2017.90	2021.24	2841	0	5
2023.05.03	18:00:00	2021.27	2023.01	2020.24	2022.35	2371	0	6
2023.05.03	18:15:00	2022.46	2026.78	2022.44	2025.36	2125	0	5
2023.05.03	18:30:00	2025.39	2026.25	2021.62	2023.65	1844	0	5
2023.05.03	18:45:00	2023.66	2025.43	2022.87	2023.53	1692	0	5
2023.05.03	19:00:00	2023.55	2025.23	2022.93	2024.67	1637	0	6
2023.05.03	19:15:00	2024.67	2024.92	2022.99	2023.02	1205	0	5
2023.05.03	19:30:00	2023.13	2024.72	2022.82	2024.51	1190	0	5
2023.05.03	19:45:00	2024.51	2024.51	2023.21	2024.03	1117	0	5
2023.05.03	20:00:00	2024.00	2024.76	2023.50	2024.38	1315	0	5
2023.05.03	20:15:00	2024.40	2028.22	2024.00	2027.92	1758	0	5
2023.05.03	20:30:00	2027.92	2028.51	2026.10	2026.38	1305	0	5
2023.05.03	20:45:00	2026.38	2026.82	2022.26	2023.54	1035	0	9
2023.05.03	21:00:00	2023.52	2035.98	2019.26	2025.50	4676	0	5
2023.05.03	21:15:00	2025.52	2025.87	2020.57	2022.12	2487	0	5
2023.05.03	21:30:00	2022.44	2023.71	2017.00	2021.42	4410	0	5
2023.05.03	21:45:00	2021.42	2023.47	2019.32	2022.85	3755	0	5
2023.05.03	22:00:00	2022.81	2024.16	2019.13	2020.39	3098	0	5
2023.05.03	22:15:00	2020.53	2027.66	2019.96	2025.58	3419	0	5
2023.05.03	22:30:00	2025.61	2026.22	2021.51	2025.79	2713	0	5
2023.05.03	22:45:00	2025.88	2035.85	2025.86	2035.08	3127	0	5
2023.05.03	23:00:00	2035.11	2035.22	2030.97	2031.19	1276	0	6
2023.05.03	23:15:00	2031.29	2031.44	2028.95	2031.12	886	0	6
2023.05.03	23:30:00	2031.12	2031.14	2029.50	2030.94	453	0	14
2023.05.03	23:45:00	2030.98	2040.36	2030.94	2038.38	1332	0	5
2023.05.04	01:00:00	2045.42	2079.11	2043.71	2050.08	2101	0	0
2023.05.04	01:15:00	2050.02	2058.41	2046.60	2057.99	1506	0	14
2023.05.04	01:30:00	2058.00	2062.84	2055.39	2058.21	1587	0	7
2023.05.04	01:45:00	2058.17	2058.72	2053.74	2056.50	1110	0	9
2023.05.04	02:00:00	2056.53	2056.66	2052.47	2053.29	972	0	17
2023.05.04	02:15:00	2053.31	2054.79	2050.43	2053.22	805	0	7
2023.05.04	02:30:00	2053.12	2055.80	2052.22	2053.81	743	0	7
2023.05.04	02:45:00	2053.68	2053.68	2051.82	2051.85	568	0	14
2023.05.04	03:00:00	2051.89	2056.85	2051.75	2055.18	1320	0	6
2023.05.04	03:15:00	2055.19	2057.06	2054.73	2055.22	1088	0	6
2023.05.04	03:30:00	2055.22	2056.77	2054.39	2054.77	766	0	7
2023.05.04	03:45:00	2054.69	2057.02	2054.34	2054.35	979	0	8
2023.05.04	04:00:00	2054.34	2054.88	2048.58	2050.21	2535	0	5
2023.05.04	04:15:00	2050.20	2050.74	2046.09	2049.16	1886	0	7
2023.05.04	04:30:00	2049.16	2050.10	2045.69	2047.09	1749	0	5
2023.05.04	04:45:00	2047.06	2047.13	2043.51	2044.43	1559	0	9
2023.05.04	05:00:00	2044.28	2046.38	2043.77	2044.06	1196	0	13
2023.05.04	05:15:00	2044.06	2044.87	2043.27	2043.27	784	0	11
2023.05.04	05:30:00	2043.29	2043.76	2038.54	2039.08	1283	0	13
2023.05.04	05:45:00	2039.19	2044.25	2038.25	2043.49	1306	0	6
2023.05.04	06:00:00	2043.46	2043.56	2041.59	2042.57	818	0	14
2023.05.04	06:15:00	2042.58	2042.85	2040.45	2041.18	696	0	13
2023.05.04	06:30:00	2041.18	2041.29	2039.62	2040.37	585	0	9
2023.05.04	06:45:00	2040.26	2041.12	2040.12	2040.99	421	0	15
2023.05.04	07:00:00	2040.96	2042.25	2040.73	2042.23	501	0	7
2023.05.04	07:15:00	2042.28	2043.77	2041.86	2043.23	575	0	12
2023.05.04	07:30:00	2043.23	2044.98	2042.64	2044.79	778	0	6
2023.05.04	07:45:00	2044.79	2045.40	2043.66	2044.24	535	0	17
2023.05.04	08:00:00	2044.19	2044.87	2043.07	2044.87	700	0	18
2023.05.04	08:15:00	2044.85	2045.37	2043.28	2043.56	551	0	12
2023.05.04	08:30:00	2043.52	2044.67	2042.58	2042.98	1009	0	20
2023.05.04	08:45:00	2043.05	2043.53	2041.16	2042.75	944	0	13
2023.05.04	09:00:00	2042.79	2043.44	2039.61	2040.52	1650	0	10
2023.05.04	09:15:00	2040.52	2041.26	2036.58	2038.49	1726	0	18
2023.05.04	09:30:00	2038.46	2039.33	2036.71	2037.79	1688	0	11
2023.05.04	09:45:00	2037.86	2040.22	2037.86	2039.10	1605	0	5
2023.05.04	10:00:00	2039.10	2039.41	2034.26	2035.28	2071	0	5
2023.05.04	10:15:00	2035.28	2036.05	2033.76	2034.40	1846	0	7
2023.05.04	10:30:00	2034.36	2034.60	2030.25	2033.09	2207	0	5
2023.05.04	10:45:00	2033.18	2036.16	2032.19	2034.52	1923	0	5
2023.05.04	11:00:00	2034.48	2035.60	2033.97	2034.14	1534	0	5
2023.05.04	11:15:00	2034.13	2034.17	2031.13	2032.95	1469	0	5
2023.05.04	11:30:00	2032.90	2034.43	2031.42	2034.02	1573	0	5
2023.05.04	11:45:00	2034.02	2035.42	2033.63	2034.41	1490	0	6
2023.05.04	12:00:00	2034.44	2035.60	2033.67	2034.70	1348	0	5
2023.05.04	12:15:00	2034.72	2035.28	2033.90	2034.82	1142	0	10
2023.05.04	12:30:00	2034.84	2038.13	2034.74	2036.89	1352	0	5
2023.05.04	12:45:00	2036.87	2038.49	2036.56	2037.80	1051	0	6
2023.05.04	13:00:00	2037.82	2040.64	2037.13	2039.37	1525	0	5
2023.05.04	13:15:00	2039.32	2040.11	2038.25	2039.35	1164	0	5
2023.05.04	13:30:00	2039.40	2039.68	2036.54	2039.68	1145	0	5
2023.05.04	13:45:00	2039.65	2040.53	2039.10	2039.90	1394	0	8
2023.05.04	14:00:00	2039.92	2044.08	2039.60	2043.12	1925	0	5
2023.05.04	14:15:00	2043.12	2044.91	2042.42	2043.45	1620	0	5
2023.05.04	14:30:00	2043.47	2043.92	2042.22	2042.46	1537	0	6
2023.05.04	14:45:00	2042.50	2043.09	2041.22	2041.97	1527	0	8
2023.05.04	15:00:00	2041.94	2042.90	2040.35	2040.96	1901	0	5
2023.05.04	15:15:00	2040.96	2042.73	2038.57	2039.61	3653	0	5
2023.05.04	15:30:00	2039.61	2041.19	2033.68	2039.19	3673	0	5
2023.05.04	15:45:00	2039.19	2039.53	2035.64	2036.90	3414	0	5
2023.05.04	16:00:00	2036.90	2039.32	2035.34	2035.84	3690	0	5
2023.05.04	16:15:00	2035.88	2036.04	2032.45	2032.45	2503	0	5
2023.05.04	16:30:00	2032.45	2041.14	2032.03	2040.80	3871	0	5
2023.05.04	16:45:00	2040.80	2045.46	2040.51	2044.31	4724	0	5
2023.05.04	17:00:00	2044.30	2047.12	2043.12	2044.14	4543	0	5
2023.05.04	17:15:00	2044.05	2056.06	2042.95	2054.75	5542	0	5
2023.05.04	17:30:00	2054.74	2059.53	2053.41	2058.83	5222	0	5
2023.05.04	17:45:00	2058.84	2058.95	2051.39	2055.21	5834	0	5
2023.05.04	18:00:00	2055.23	2056.01	2046.41	2046.88	4744	0	5
2023.05.04	18:15:00	2046.85	2049.42	2043.41	2048.19	3778	0	5
2023.05.04	18:30:00	2048.18	2051.27	2047.29	2051.19	3657	0	6
2023.05.04	18:45:00	2051.19	2052.36	2049.56	2050.88	3664	0	5
2023.05.04	19:00:00	2050.92	2054.09	2050.43	2053.81	3457	0	5
2023.05.04	19:15:00	2053.81	2053.90	2047.21	2048.54	3191	0	5
2023.05.04	19:30:00	2048.57	2051.90	2048.43	2051.36	2854	0	5
2023.05.04	19:45:00	2051.41	2052.24	2050.11	2050.75	2696	0	5
2023.05.04	20:00:00	2050.74	2051.02	2048.22	2050.26	2828	0	6
2023.05.04	20:15:00	2050.37	2050.47	2045.55	2046.91	3198	0	5
2023.05.04	20:30:00	2046.90	2048.69	2044.46	2048.34	2426	0	5
2023.05.04	20:45:00	2048.39	2048.80	2046.16	2046.24	2116	0	5
2023.05.04	21:00:00	2046.20	2047.28	2044.95	2045.67	2285	0	6
2023.05.04	21:15:00	2045.64	2047.46	2045.56	2046.99	2054	0	11
2023.05.04	21:30:00	2047.03	2050.71	2046.83	2050.48	2120	0	8
2023.05.04	21:45:00	2050.54	2050.73	2048.84	2049.46	2102	0	5
2023.05.04	22:00:00	2049.52	2049.58	2047.08	2048.81	2267	0	7
2023.05.04	22:15:00	2048.82	2049.84	2047.42	2048.98	2056	0	6
2023.05.04	22:30:00	2048.98	2049.93	2047.90	2049.86	1763	0	5
2023.05.04	22:45:00	2049.89	2050.24	2048.41	2049.54	2124	0	6
2023.05.04	23:00:00	2049.54	2050.88	2048.98	2050.22	890	0	8
2023.05.04	23:15:00	2050.26	2050.78	2049.77	2050.56	674	0	9
2023.05.04	23:30:00	2050.53	2050.60	2048.92	2050.11	807	0	11
2023.05.04	23:45:00	2050.07	2050.81	2049.75	2050.06	382	0	7
2023.05.05	01:00:00	2049.73	2049.73	2047.94	2048.04	341	0	17
2023.05.05	01:15:00	2048.03	2048.63	2047.37	2048.53	273	0	12
2023.05.05	01:30:00	2048.53	2049.14	2048.34	2049.00	208	0	17
2023.05.05	01:45:00	2048.96	2049.23	2048.70	2048.99	214	0	24
2023.05.05	02:00:00	2048.94	2049.40	2048.49	2048.51	324	0	14
2023.05.05	02:15:00	2048.54	2049.45	2048.54	2049.13	293	0	22
2023.05.05	02:30:00	2049.09	2049.76	2048.99	2049.72	224	0	23
2023.05.05	02:45:00	2049.73	2050.01	2049.40	2049.87	359	0	19
2023.05.05	03:00:00	2049.88	2049.89	2048.18	2048.45	541	0	14
2023.05.05	03:15:00	2048.45	2049.39	2048.24	2048.96	606	0	16
2023.05.05	03:30:00	2049.02	2049.63	2048.42	2049.47	460	0	21
2023.05.05	03:45:00	2049.49	2049.77	2048.68	2048.87	532	0	14
2023.05.05	04:00:00	2048.86	2050.15	2048.23	2049.94	1124	0	13
2023.05.05	04:15:00	2050.06	2050.89	2049.62	2050.62	1066	0	11
2023.05.05	04:30:00	2050.62	2052.90	2050.61	2052.37	1433	0	13
2023.05.05	04:45:00	2052.31	2052.38	2050.89	2051.90	1099	0	8
2023.05.05	05:00:00	2051.93	2052.04	2048.21	2048.63	1116	0	6
2023.05.05	05:15:00	2048.61	2049.24	2045.88	2045.95	767	0	7
2023.05.05	05:30:00	2045.92	2047.53	2045.44	2047.52	836	0	6
2023.05.05	05:45:00	2047.47	2048.26	2046.81	2046.81	1043	0	13
2023.05.05	06:00:00	2046.81	2048.08	2046.59	2047.56	983	0	5
2023.05.05	06:15:00	2047.58	2049.72	2047.58	2049.62	822	0	13
2023.05.05	06:30:00	2049.65	2050.79	2048.91	2050.11	792	0	8
2023.05.05	06:45:00	2050.38	2050.70	2049.68	2049.71	507	0	7
2023.05.05	07:00:00	2049.77	2050.06	2049.53	2049.70	386	0	13
2023.05.05	07:15:00	2049.67	2050.82	2049.42	2050.82	337	0	7
2023.05.05	07:30:00	2050.82	2051.12	2049.61	2049.84	364	0	7
2023.05.05	07:45:00	2049.81	2049.97	2048.41	2048.50	462	0	14
2023.05.05	08:00:00	2048.51	2049.59	2048.05	2048.96	816	0	6
2023.05.05	08:15:00	2048.92	2048.94	2047.28	2047.80	582	0	5
2023.05.05	08:30:00	2047.75	2048.60	2046.68	2047.23	919	0	5
2023.05.05	08:45:00	2047.20	2047.20	2045.58	2045.93	1072	0	9
2023.05.05	09:00:00	2045.95	2048.29	2045.93	2047.11	1479	0	8
2023.05.05	09:15:00	2047.21	2047.64	2044.70	2045.90	1160	0	7
2023.05.05	09:30:00	2045.74	2047.09	2045.72	2046.55	1155	0	9
2023.05.05	09:45:00	2046.61	2047.30	2046.08	2047.04	1336	0	9
2023.05.05	10:00:00	2047.04	2047.45	2045.38	2045.46	1471	0	8
2023.05.05	10:15:00	2045.46	2046.70	2041.49	2043.15	1161	0	5
2023.05.05	10:30:00	2043.15	2043.44	2039.87	2040.22	1429	0	5
2023.05.05	10:45:00	2040.20	2040.98	2039.27	2040.55	1408	0	5
2023.05.05	11:00:00	2040.53	2041.39	2038.77	2039.95	1390	0	7
2023.05.05	11:15:00	2039.97	2041.47	2039.72	2040.18	1301	0	6
2023.05.05	11:30:00	2040.09	2040.82	2039.28	2040.71	1180	0	7
2023.05.05	11:45:00	2040.73	2041.68	2039.64	2039.89	1124	0	5
2023.05.05	12:00:00	2039.99	2039.99	2038.50	2039.92	1184	0	6
2023.05.05	12:15:00	2039.87	2040.21	2038.23	2038.87	876	0	8
2023.05.05	12:30:00	2038.88	2039.75	2037.65	2037.82	981	0	5
2023.05.05	12:45:00	2037.71	2038.46	2037.31	2037.84	935	0	5
2023.05.05	13:00:00	2037.88	2037.90	2036.98	2037.34	1083	0	5
2023.05.05	13:15:00	2037.32	2038.85	2037.18	2038.19	876	0	5
2023.05.05	13:30:00	2038.18	2038.52	2036.16	2037.21	1219	0	5
2023.05.05	13:45:00	2037.21	2039.33	2036.88	2039.24	984	0	5
2023.05.05	14:00:00	2039.23	2039.23	2037.86	2038.26	1156	0	6
2023.05.05	14:15:00	2038.22	2038.79	2037.21	2038.03	1039	0	5
2023.05.05	14:30:00	2038.01	2038.23	2035.35	2035.77	1173	0	5
2023.05.05	14:45:00	2035.77	2036.65	2034.75	2035.43	1286	0	5
2023.05.05	15:00:00	2035.43	2038.31	2035.18	2038.08	1420	0	5
2023.05.05	15:15:00	2038.09	2038.09	2033.13	2033.57	2212	0	5
2023.05.05	15:30:00	2033.62	2033.62	2007.79	2008.47	5538	0	0
2023.05.05	15:45:00	2008.41	2015.12	2008.04	2010.34	4486	0	5
2023.05.05	16:00:00	2010.45	2013.01	2007.96	2010.35	4114	0	5
2023.05.05	16:15:00	2010.49	2011.74	2004.45	2008.21	3739	0	5
2023.05.05	16:30:00	2008.36	2011.71	2004.49	2005.21	4516	0	5
2023.05.05	16:45:00	2005.19	2006.07	2000.99	2003.81	4343	0	5
2023.05.05	17:00:00	2003.92	2005.41	1999.47	2003.85	3877	0	5
2023.05.05	17:15:00	2004.13	2009.07	2003.57	2008.33	3625	0	5
2023.05.05	17:30:00	2008.23	2009.50	2005.70	2008.44	2723	0	5
2023.05.05	17:45:00	2008.45	2010.77	2007.28	2010.69	2382	0	5
2023.05.05	18:00:00	2010.69	2011.87	2007.74	2011.48	2378	0	5
2023.05.05	18:15:00	2011.47	2014.28	2010.45	2011.60	2456	0	5
2023.05.05	18:30:00	2011.57	2014.06	2010.15	2012.94	1996	0	5
2023.05.05	18:45:00	2012.93	2015.18	2012.87	2015.18	2103	0	5
2023.05.05	19:00:00	2015.24	2016.44	2013.62	2013.77	2628	0	5
2023.05.05	19:15:00	2013.87	2014.37	2012.97	2013.70	2114	0	7
2023.05.05	19:30:00	2013.72	2018.72	2013.72	2018.28	2115	0	5
2023.05.05	19:45:00	2018.24	2018.36	2016.55	2017.09	2178	0	5
2023.05.05	20:00:00	2017.09	2017.20	2015.41	2016.01	1841	0	5
2023.05.05	20:15:00	2016.03	2018.42	2015.96	2016.96	2008	0	5
2023.05.05	20:30:00	2016.92	2017.32	2014.78	2015.29	1629	0	5
2023.05.05	20:45:00	2015.30	2015.87	2014.78	2015.43	1302	0	6
2023.05.05	21:00:00	2015.48	2015.59	2014.04	2015.00	1126	0	12
2023.05.05	21:15:00	2014.98	2015.83	2014.43	2014.98	1083	0	10
2023.05.05	21:30:00	2014.90	2015.25	2013.43	2014.71	1054	0	10
2023.05.05	21:45:00	2014.71	2016.65	2013.83	2016.64	1142	0	5
2023.05.05	22:00:00	2016.65	2017.62	2015.17	2017.62	1436	0	10
2023.05.05	22:15:00	2017.67	2018.13	2016.77	2017.45	1243	0	8
2023.05.05	22:30:00	2017.50	2018.68	2017.31	2018.48	1032	0	6
2023.05.05	22:45:00	2018.49	2018.79	2017.35	2017.80	1311	0	5
2023.05.05	23:00:00	2017.80	2018.91	2017.21	2017.51	580	0	7
2023.05.05	23:15:00	2017.52	2017.67	2016.84	2017.67	390	0	17
2023.05.05	23:30:00	2017.62	2017.84	2015.87	2016.42	425	0	7
2023.05.05	23:45:00	2016.42	2016.72	2015.66	2015.81	321	0	8
2023.05.08	01:00:00	2015.48	2018.12	2014.25	2015.29	595	0	6
2023.05.08	01:15:00	2015.25	2016.35	2014.94	2015.29	295	0	16
2023.05.08	01:30:00	2015.29	2015.53	2014.47	2014.85	371	0	23
2023.05.08	01:45:00	2014.88	2015.38	2014.48	2014.50	357	0	21
2023.05.08	02:00:00	2014.49	2016.48	2014.49	2015.87	463	0	11
2023.05.08	02:15:00	2015.84	2016.97	2015.69	2016.91	288	0	16
2023.05.08	02:30:00	2016.96	2017.26	2015.41	2016.20	435	0	9
2023.05.08	02:45:00	2016.22	2016.48	2015.67	2015.95	447	0	5
2023.05.08	03:00:00	2015.97	2017.14	2015.68	2016.60	751	0	10
2023.05.08	03:15:00	2016.59	2018.48	2016.34	2018.08	601	0	8
2023.05.08	03:30:00	2018.06	2018.33	2017.83	2017.99	575	0	17
2023.05.08	03:45:00	2018.00	2018.56	2017.11	2017.95	649	0	12
2023.05.08	04:00:00	2017.95	2017.95	2015.08	2016.93	1387	0	11
2023.05.08	04:15:00	2016.92	2017.52	2016.19	2017.35	901	0	14
2023.05.08	04:30:00	2017.36	2018.37	2016.91	2016.93	1176	0	7
2023.05.08	04:45:00	2016.93	2017.94	2016.09	2016.93	1093	0	13
2023.05.08	05:00:00	2016.93	2017.49	2016.23	2016.77	974	0	18
2023.05.08	05:15:00	2016.86	2019.72	2016.86	2019.25	860	0	6
2023.05.08	05:30:00	2019.17	2021.18	2018.70	2020.23	1136	0	5
2023.05.08	05:45:00	2020.23	2021.18	2019.85	2020.13	730	0	6
2023.05.08	06:00:00	2020.13	2021.41	2019.42	2021.35	776	0	16
2023.05.08	06:15:00	2021.37	2022.40	2020.68	2021.29	724	0	5
2023.05.08	06:30:00	2021.29	2022.79	2020.88	2022.50	482	0	10
2023.05.08	06:45:00	2022.52	2023.91	2022.28	2023.14	569	0	6
2023.05.08	07:00:00	2023.17	2023.43	2022.68	2023.25	496	0	12
2023.05.08	07:15:00	2023.27	2024.56	2023.15	2023.97	627	0	11
2023.05.08	07:30:00	2024.00	2024.46	2023.60	2024.12	466	0	11
2023.05.08	07:45:00	2024.12	2024.43	2023.44	2023.63	476	0	6
2023.05.08	08:00:00	2023.69	2024.63	2022.76	2023.04	605	0	8
2023.05.08	08:15:00	2023.02	2023.21	2021.80	2022.46	707	0	7
2023.05.08	08:30:00	2022.49	2023.00	2021.63	2021.92	879	0	7
2023.05.08	08:45:00	2021.91	2021.97	2020.10	2020.86	817	0	10
2023.05.08	09:00:00	2020.86	2022.79	2020.29	2022.45	1025	0	6
2023.05.08	09:15:00	2022.48	2022.80	2020.59	2020.59	793	0	6
2023.05.08	09:30:00	2020.59	2022.15	2020.36	2021.34	699	0	7
2023.05.08	09:45:00	2021.33	2022.41	2021.01	2022.04	774	0	7
2023.05.08	10:00:00	2021.92	2022.20	2020.82	2021.19	968	0	6
2023.05.08	10:15:00	2021.19	2022.69	2021.10	2022.31	748	0	8
2023.05.08	10:30:00	2022.31	2022.68	2021.05	2021.32	858	0	6
2023.05.08	10:45:00	2021.34	2021.93	2021.03	2021.51	642	0	5
2023.05.08	11:00:00	2021.47	2022.57	2019.93	2022.08	1264	0	5
